Time,Provider,Latitude,Longitude,Altitude,VerticalAccuracyMeters,Speed,SpeedAccuracyMetersPerSecond,Accuracy,Bearing,BearingAccuracyDegrees,beautiful,boring,depressing,lively,safety,wealthy,,
2019-12-12 10:22:51:533,gps,30.48578983177153,114.45536394289574,22.65441895,2.56725144,18.95999908,0.37202150,9.98418140,106.30000305,0.48540694,29.976465225219727,57.55498123168945,52.14979553222656,42.64913177490234,35.62213897705078,33.888805389404304,,
2019-12-12 10:22:52:531,gps,30.4857417827595,114.45555266556389,22.60766602,2.62199140,19.10000038,0.87206650,10.06352139,106.09999847,0.48834160,28.459489822387695,61.72552108764648,53.52542495727539,39.70201110839844,37.58127975463867,35.51204299926758,,
2019-12-12 10:22:53:548,gps,30.485694598866413,114.45573838522543,22.65838623,2.76109767,19.05999947,0.71610057,10.01827621,105.50000000,0.45070434,29.047927856445312,60.88927459716797,49.5307846069336,41.56529998779297,34.41364288330078,36.82145309448242,,
2019-12-12 10:22:54:532,gps,30.48565009629896,114.4559280826261,22.38897705,2.79675794,19.04000092,0.92849338,10.06161022,104.80000305,0.46323159,34.51472473144531,67.89647674560547,45.83657455444336,42.99095153808594,30.919904708862305,39.65167617797852,,
2019-12-12 10:22:55:529,gps,30.485608339591153,114.4561195339085,22.11517334,2.89828110,19.05999947,0.70837843,10.02240086,104.00000000,0.48030189,27.543855667114258,68.06494903564453,48.039466857910156,30.04694747924805,33.179931640625,42.84117126464844,,
2019-12-12 10:22:56:531,gps,30.485565603907315,114.4563193701023,21.89849854,2.99681711,18.96999931,0.65436995,10.02763653,103.69999695,0.53610122,28.22066879272461,58.67356491088867,66.48950958251953,42.62520599365234,36.784175872802734,50.3808822631836,,
2019-12-12 10:22:57:534,gps,30.48552929414681,114.45650212333489,22.77734375,2.50000000,18.53000069,0.66287255,10.00963688,102.69999695,0.48966703,8.271294593811035,61.539894104003906,50.11371994018555,36.37977600097656,31.582477569580078,40.4990119934082,,
2019-12-12 10:22:58:529,gps,30.48548980915399,114.4566863807162,22.47869873,2.69566321,18.09000015,0.25238860,9.96155739,101.40000153,0.46175346,18.34782600402832,62.73290634155274,40.07454299926758,33.92070770263672,31.14381599426269,43.22999572753906,,
2019-12-12 10:22:59:530,gps,30.48545664074056,114.45687732836839,22.52105713,2.92892575,17.97999954,0.96674711,10.09505367,100.90000153,0.49717945,32.9379997253418,57.497535705566406,48.32780075073242,43.34870147705078,33.11764907836914,40.133155822753906,,
2019-12-12 10:23:00:522,gps,30.485426127803247,114.45706064644534,22.60150146,3.36704087,17.92000008,0.92005432,10.06524563,100.40000153,0.51999718,39.53838348388672,63.180076599121094,40.947845458984375,36.68571090698242,39.12815856933594,40.26774978637695,,
2019-12-12 10:23:01:545,gps,30.485397918498986,114.4572324860296,22.50897217,3.73277450,16.90999985,1.15883565,10.64216137,100.40000153,0.49485639,27.3762149810791,66.18360137939453,43.29729080200195,41.09648132324219,37.75537490844727,39.4545783996582,,
2019-12-12 10:23:02:534,gps,30.48536942586416,114.45739589843919,22.66149902,4.09735441,15.56000042,0.85041165,10.50814533,101.40000153,0.49907109,29.590410232543945,64.62303924560547,50.41181945800781,39.81138610839844,34.13066864013672,43.90933609008789,,
2019-12-12 10:23:03:540,gps,30.485341782795228,114.45754973721158,22.48284912,4.05869150,14.92000008,0.67357254,10.64000988,101.90000153,0.52672356,28.849945068359375,58.6639289855957,46.0864486694336,38.219993591308594,34.29972457885742,39.958717346191406,,
2019-12-12 10:23:04:531,gps,30.4853115800013,114.45770742382187,22.08978271,4.10290718,14.88000011,0.73661387,10.81969643,102.80000305,0.65014511,29.452136993408203,57.52960205078125,49.249366760253906,42.08224487304688,29.70327186584473,38.61172866821289,,
2019-12-12 10:23:05:545,gps,30.485281009803515,114.45785403119861,21.79357910,4.16019487,15.03999996,0.72249568,10.90367031,103.59999847,0.61181891,28.27168846130371,59.7579460144043,51.44158172607422,37.99343872070313,36.29753875732422,40.38492202758789,,
2019-12-12 10:23:06:529,gps,30.485249301646455,114.4580085548906,21.98217773,4.07742882,15.11999989,0.74202424,11.18920326,102.69999695,0.64604509,21.99312400817871,60.90421676635742,52.07452774047852,43.44204711914063,31.20940589904785,38.04404830932617,,
2019-12-12 10:23:07:530,gps,30.485222890724188,114.45816468348951,21.76513672,4.03217936,15.06999969,0.74202424,11.02819157,101.59999847,0.64571595,11.592370986938477,65.46454620361328,54.99348068237305,41.30459213256836,37.670894622802734,38.64449691772461,,
2019-12-12 10:23:08:523,gps,30.485199226361477,114.45831305376541,20.97900391,3.99358869,15.10000038,0.98081601,10.86960411,100.19999695,0.64937544,23.58538246154785,66.96576690673828,48.384315490722656,30.79596900939941,34.082809448242195,34.77852249145508,,
2019-12-12 10:23:09:520,gps,30.485178407369386,114.45846359715118,20.95385742,3.98405671,15.31000042,0.79075915,10.63167667,98.69999695,0.59952062,27.33839988708496,67.64274597167969,47.37616348266602,37.22943878173828,37.00491714477539,43.90461349487305,,
2019-12-12 10:23:10:525,gps,30.485157236743273,114.45862377172618,20.75238037,3.92089891,15.57999992,1.04019225,10.67833042,98.19999695,0.58792764,28.90485382080078,65.64445495605469,52.86705780029297,41.43720245361328,33.66093063354492,41.29770278930664,,
2019-12-12 10:23:11:533,gps,30.485138012314135,114.45878555082076,20.81042480,3.95263553,15.93000031,1.06400192,11.04760456,97.50000000,0.57919401,21.276119232177734,55.25163269042969,65.64475250244139,52.86796569824219,39.83422470092773,40.68435287475586,,
2019-12-12 10:23:12:529,gps,30.485119431984675,114.45895433856873,20.64062500,3.83624172,16.23999977,1.07004678,11.05945492,96.19999695,0.61885369,13.718937873840332,61.3709831237793,74.31086730957031,34.80068206787109,33.853694915771484,34.572433471679695,,
2019-12-12 10:23:13:526,gps,30.485105607824895,114.45912045343061,20.51678467,3.75914764,16.21999931,0.62201285,11.08282089,95.19999695,0.60359782,39.75172424316406,60.41881942749024,44.908470153808594,31.052135467529297,30.88630104064941,32.233680725097656,,
2019-12-12 10:23:14:514,gps,30.485087901655202,114.45929114352694,20.74035645,3.43031144,16.31999969,0.50447994,10.59422588,95.09999847,0.60970730,35.36226272583008,61.76629638671875,44.15054321289063,40.30807113647461,29.11564826965332,38.845741271972656,,
2019-12-12 10:23:15:550,gps,30.485074157077015,114.45946574140602,20.26647949,3.43598437,16.70999908,0.50249380,10.62912941,95.40000153,0.65393418,19.88357162475586,63.546058654785156,46.119911193847656,33.4295654296875,32.68977737426758,43.00484848022461,,
2019-12-12 10:23:16:535,gps,30.48505835823378,114.45963697781696,20.07653809,3.27376509,16.87000084,0.64637452,10.51027012,95.50000000,0.66938972,24.949527740478516,67.27332305908203,62.82475662231445,37.84318923950195,32.612548828125,35.256038665771484,,
2019-12-12 10:23:17:536,gps,30.485044189664457,114.45980784434468,19.73547363,3.16517353,17.23999977,0.60802960,10.50945854,95.09999847,0.63689327,13.98427963256836,67.54270172119139,63.09289169311523,43.06392288208008,27.2901611328125,36.63309860229492,,
2019-12-12 10:23:18:525,gps,30.485031103294308,114.45998648692783,19.71258545,3.07082200,17.42000008,0.62425959,10.57532406,94.69999695,0.65322036,29.28829002380371,61.006065368652344,36.48626327514648,35.662025451660156,33.38921356201172,38.823585510253906,,
2019-12-12 10:23:19:527,gps,30.48501735148388,114.46017154927101,19.63342285,2.98214293,17.77000046,1.00000000,10.76864719,94.50000000,0.67185622,33.34886169433594,54.58502578735352,41.17975234985352,36.54519653320313,34.123878479003906,39.7187614440918,,
2019-12-12 10:23:20:523,gps,30.48500303222377,114.46036389868225,19.97137451,3.20021915,17.70999908,1.01044548,11.25646210,94.30000305,0.73064482,40.14375686645508,64.39854431152344,42.7915153503418,38.54340362548828,34.999038696289055,36.3457260131836,,
2019-12-12 10:23:21:521,gps,30.484990943331038,114.4605513015943,19.98382568,3.36914611,17.90999985,1.07615054,11.42800426,94.19999695,0.74492079,37.53410339355469,64.34370422363281,46.51214218139648,38.44059753417969,31.996767044067386,31.31266593933105,,
2019-12-12 10:23:22:517,gps,30.484977671860822,114.46073019841812,19.70458984,3.49650788,18.05999947,0.69339746,11.34457302,94.50000000,0.71691066,31.017026901245117,65.35660552978516,47.40253067016602,39.17495346069336,33.69039535522461,26.30274772644043,,
2019-12-12 10:23:23:516,gps,30.484964853275876,114.46092081910358,20.09985352,3.63265395,17.90999985,0.72718638,11.37565708,94.50000000,0.77596247,26.508222579956055,68.26271820068361,51.3302001953125,40.12491989135742,33.56301498413086,36.44242858886719,,
2019-12-12 10:23:24:516,gps,30.48495122666738,114.46110544629877,19.98693848,3.69499350,17.60000038,0.67955869,11.39722729,94.50000000,0.79546022,39.19172286987305,63.928993225097656,50.14483261108398,47.29365158081055,35.78672409057617,35.188880920410156,,
2019-12-12 10:23:25:523,gps,30.48493778627973,114.46128236535704,20.13110352,3.74814796,17.32999992,0.67119294,11.41496754,94.40000153,0.76814318,30.80462646484375,63.1034049987793,54.661705017089844,46.79114151000977,35.72700119018555,41.88020706176758,,
2019-12-12 10:23:26:525,gps,30.48492437389962,114.46145971197892,20.31768799,3.78805828,17.06999969,0.63245553,11.43774223,94.40000153,0.78072870,35.78363037109375,62.93097305297852,42.84394454956055,35.45506286621094,30.97660255432129,37.86628723144531,,
2019-12-12 10:23:27:518,gps,30.484915153332608,114.46163632003102,20.59759521,3.78625751,16.75000000,0.64899921,11.47580719,93.80000305,0.79844433,45.878211975097656,57.86618423461914,40.1721305847168,39.38459396362305,31.66338348388672,39.16218566894531,,
2019-12-12 10:23:28:522,gps,30.484908625329755,114.46181609760993,20.76098633,3.78900671,16.87000084,1.10941422,11.61139870,92.59999847,0.85684848,31.891883850097656,59.059974670410156,48.26714706420898,38.93310928344727,31.374574661254886,34.71783828735352,,
2019-12-12 10:23:29:514,gps,30.484903526818012,114.46198699099536,20.80914307,3.79994369,17.09000015,1.11830223,11.58697605,91.80000305,0.82132018,33.76084899902344,61.48861694335938,40.5870361328125,35.99658203125,31.534931182861328,35.70998001098633,,
2019-12-12 10:23:30:536,gps,30.484898434301524,114.46216802259966,21.36773682,3.73952103,17.31999969,1.14856434,11.59422112,91.30000305,0.83670056,32.054847717285156,56.92098999023438,38.7220344543457,39.59056854248047,38.8341178894043,44.02959442138672,,
2019-12-12 10:23:31:536,gps,30.484896632057097,114.46235326052577,22.29650879,2.74290466,17.13999939,1.13811243,11.63922024,90.69999695,0.89926845,26.0418701171875,65.47479248046875,41.64552688598633,37.64609146118164,33.171146392822266,38.51371765136719,,
2019-12-12 10:23:32:526,gps,30.48489229669249,114.46252593522561,22.25854492,3.18240190,16.65999985,0.64404970,11.61795712,90.30000305,0.91954100,34.57571029663086,63.95537567138672,46.59365463256836,40.612606048583984,33.652042388916016,39.035606384277344,,
2019-12-12 10:23:33:535,gps,30.48488767003266,114.46269435180945,22.92669678,3.38935280,16.02000046,0.63245553,11.63451290,90.30000305,0.89170533,33.25043487548828,63.2039680480957,44.866695404052734,47.772987365722656,32.29275894165039,43.62258529663086,,
2019-12-12 10:23:34:538,gps,30.484883729018815,114.4628556392135,23.06195068,3.14731145,15.30000019,0.60802960,11.56919193,90.59999847,0.91424364,31.995973587036133,60.3506965637207,46.805702209472656,41.193607330322266,33.84876251220703,32.647998809814446,,
2019-12-12 10:23:35:534,gps,30.484880491289964,114.46301522096702,23.12390137,3.42676926,15.22999954,1.01400197,11.70220661,91.50000000,0.92289132,31.493772506713867,65.62791442871094,42.877437591552734,30.66229248046875,29.79830551147461,32.54681396484375,,
2019-12-12 10:23:36:533,gps,30.484879791482665,114.46317999610557,23.57037354,3.50226498,15.46000004,0.67675698,11.70277882,91.50000000,0.98498124,36.806129455566406,62.85421371459961,41.8364486694336,32.901443481445305,33.23133087158203,32.80580902099609,,
2019-12-12 10:23:37:528,gps,30.48487902274984,114.46333094275441,23.51770020,3.53525019,15.39999962,1.03004849,11.79239178,90.80000305,0.94349301,27.31830596923828,67.55541229248047,44.90787887573242,32.264678955078125,32.452648162841804,31.47283744812012,,
2019-12-12 10:23:38:529,gps,30.484878742392787,114.46349528740492,24.13061523,3.66414070,15.27999973,1.08600187,11.87329388,89.80000305,0.96134752,34.489662170410156,63.01240921020508,44.135196685791016,24.82768249511719,33.77698516845703,30.35136795043945,,
2019-12-12 10:23:39:525,gps,30.48488263096648,114.46365592289737,24.27038574,3.44047475,15.06999969,0.68505472,11.75300121,88.09999847,1.02790284,29.431838989257812,63.52188110351562,43.89142608642578,26.38490295410156,31.43867301940918,35.77761459350586,,
2019-12-12 10:23:40:520,gps,30.484889931977243,114.46380697736926,24.27990723,3.34386396,14.75000000,0.65734315,11.72594929,85.90000153,0.98912710,29.543895721435547,62.45546340942383,44.080322265625,26.59320831298828,32.19375991821289,32.251129150390625,,
2019-12-12 10:23:41:518,gps,30.4848978742908,114.46396153026987,24.66119385,3.94238925,14.64999962,1.04623139,12.05479240,84.90000153,0.98613650,33.74275207519531,67.63084411621094,47.53575134277344,31.55574035644531,32.691635131835945,35.23082733154297,,
2019-12-12 10:23:42:512,gps,30.48492006865436,114.46410804846818,24.43188477,2.84701490,14.76000023,1.05801702,11.66972351,84.50000000,0.86343753,33.82796859741211,63.00640869140625,47.15873336791992,38.651275634765625,32.27560806274414,34.939876556396484,,
2019-12-12 10:23:43:516,gps,30.484929319816267,114.46426689651771,24.84942627,3.07290888,14.97999954,1.13463652,11.62224579,85.00000000,0.87627631,27.387590408325195,64.36528015136719,46.254127502441406,37.68585968017578,32.92542266845703,35.893123626708984,,
2019-12-12 10:23:44:516,gps,30.484936912247868,114.46443319038475,25.63903809,3.23589921,15.15999985,1.10801625,11.55235291,84.59999847,0.91162056,31.830791473388672,64.09457397460939,41.856689453125,37.51300811767578,33.196407318115234,42.0767822265625,,
2019-12-12 10:23:45:515,gps,30.484949639816907,114.4645847895255,26.10284424,3.21702290,14.97999954,1.08406639,11.51703453,84.09999847,0.88035208,28.254470825195312,58.37968063354492,44.13054656982422,41.28108596801758,32.39883804321289,41.58717346191406,,
2019-12-12 10:23:46:519,gps,30.484964130641146,114.4647391593753,26.56170654,3.16271949,14.85000038,1.10000002,11.52356052,84.09999847,0.90332156,37.94437789916992,61.14366912841797,46.905479431152344,38.76342010498047,37.72401809692383,42.008766174316406,,
2019-12-12 10:23:47:508,gps,30.484988534449446,114.46488890372085,26.64208984,3.10768604,14.57999992,1.03232741,11.56406689,83.80000305,0.88918674,30.72898292541504,58.05009841918945,45.84442901611328,37.24994659423828,34.090988159179695,40.53600311279297,,
2019-12-12 10:23:48:536,gps,30.48499999501288,114.4650424044127,27.04058838,3.13055611,14.64999962,1.10801625,11.56817055,84.09999847,0.91064113,26.80994987487793,61.13082885742188,50.22573852539063,36.455650329589844,35.24776077270508,37.80372619628906,,
2019-12-12 10:23:49:533,gps,30.48501661010446,114.46519008300453,27.15673828,3.19372988,14.98999977,1.07200742,11.56359100,84.30000305,0.80809134,34.3128547668457,63.24199676513672,45.22866439819336,42.517520904541016,34.409896850585945,38.789493560791016,,
2019-12-12 10:23:50:531,gps,30.48503216178588,114.46534721106977,27.04840088,3.19076443,15.46000004,1.12645459,11.56015205,83.90000153,0.81708318,32.490867614746094,67.65125274658203,44.25728225708008,38.07324600219727,36.11063003540039,35.76144790649414,,
2019-12-12 10:23:51:516,gps,30.485038942000216,114.46551620020182,27.68835449,3.02287769,15.93999958,1.39430988,11.59664917,83.69999695,0.60270488,27.887287139892578,61.7063102722168,48.30168151855469,42.254581451416016,27.328805923461914,43.05458068847656,,
2019-12-12 10:23:52:513,gps,30.485049401879152,114.46569797834927,28.83361816,2.96036744,16.31999969,1.03004849,11.06266594,83.19999695,0.62504077,28.40531349182129,63.953575134277344,44.48406219482422,39.21775817871094,30.703554153442386,33.48199462890625,,
2019-12-12 10:23:53:510,gps,30.48507508699922,114.46584966178105,27.47296143,2.75857830,16.35000038,0.98600203,10.43446445,82.80000305,0.57102555,33.692298889160156,64.57540130615234,40.65145492553711,37.9554557800293,33.655197143554695,40.734275817871094,,
2019-12-12 10:23:54:511,gps,30.48508896152285,114.46602495868996,28.28125000,3.01555681,16.42000008,0.98600203,10.58575630,82.50000000,0.57507175,32.349273681640625,61.3812370300293,47.22760009765625,35.10653305053711,32.517276763916016,36.47786712646485,,
2019-12-12 10:23:55:514,gps,30.485104855713036,114.4662002447755,28.35119629,2.96618533,16.30999947,1.00000000,10.47828197,82.30000305,0.63436395,26.549907684326172,67.02055358886719,50.55059814453125,40.480323791503906,33.38039779663086,39.28139114379883,,
